© 2000-2026 QIAGEN. All rights reserved.

Analysis Details for My Projects->KKH_SCpops_tagseq->MDA-MB-231_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:58 AM->matched_F_C1C4_vs_MPV_lfc
Workspace	My Projects
Project	KKH_SCpops_tagseq
Analysis	matched_F_C1C4_vs_MPV_lfc
Date	Mon Aug 10 09:59:06 PDT 2026
Analysis ID	43603594

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.1
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
(confidence = Experimentally Observed) AND
(data sources = An Open Access Database of Genome-wide Association Results OR BIND OR BioGRID OR Catalogue Of Somatic Mutations In Cancer (COSMIC) OR Chemical Carcinogenesis Research Information System (CCRIS) OR Clinical Genome Resource (ClinGen) OR ClinicalTrials.gov OR ClinVar OR Cognia OR DIP OR DrugBank OR Gene Ontology (GO) OR GVK Biosciences OR Hazardous Substances Data Bank (HSDB) OR HumanCyc OR Ingenuity Expert Findings OR Ingenuity ExpertAssist Findings OR IntAct OR Interactome studies OR MIPS OR miRBase OR miRecords OR Mouse Genome Database (MGD) OR Obesity Gene Map Database OR Online Mendelian Inheritance in Man (OMIM) OR Reactome OR TarBase OR TargetScan Human OR TargetScan Mouse)

Canonical Pathways for My Projects->KKH_SCpops_tagseq->MDA-MB-231_all_contrasts_compiled_noPooled_withshrinkage - 2026-08-10 11:58 AM->matched_F_C1C4_vs_MPV_lfc
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	kidney carcinoma	Kidney carcinoma	3.56E-12	 	 	 	 	RPS24,SMURF2,TSPO,ARRB2,RPL26,RPL9,ATP5F1C,PNISR,RPS19,SDHB,PLRG1,LAMB3,TNC,SCD,GPS2,PABPC1,RIGI,RCC2,MYL9,CLOCK,RHBDF2,NDUFS4,SOD2,DPP7,RIN1,CWC27,MYLK,CANT1,ZFAS1,EHD2,PPP4R3B,CENPE,COX6C,ZNF217,UFSP2,ADH5,S100A11,FLG,SLC20A1,NPC2,GPX1,WT1,TP53,SERINC2,DNASE2,PYGB,RPL38,KRT8,CD68,NDUFA11,PRDX2,CLMN,CDK6,FOXO1,TPX2,DHX30,SIPA1L3,SRSF1,RACK1,PLAUR,S100A6,PLIN2,BAK1,ARPIN,NDUFB4,NDUFS2,SLC7A11,GGT5,HSPA9,IFIT3,TET2,HSP90AB1,HRAS,PYCARD,AURKB,GIPC1,MT1E,RPL7A,HINT1,NFATC2,CHD1,ZMAT5,THBS1,PABPN1,LMNA,RPL37,IKBKG,IQGAP3,FAT1,CTSS,KRT7,VEGFA,OTUD6B,KHDRBS1,PLXNA1,UPF3A,MYC,RPL7,RASSF1,LBH,P4HB,CCT6A,TRAF2,MT2A,VDAC1,CISD3,RPL35A,NQO1,LAMA5,BSG,TCERG1,ENO2,PLXNB2,ARPC4,FGFR1OP2,RHOBTB3,IGFBP6,LIPA,IRS2,ACADVL,GDF15,TREX1,PALLD,RPL30,SDHA,HAGH,CDC20,EEF1B2,NDUFV1,ATP5ME,IGFBP1,TUBG1,CAV1,IGFBP7,PRMT2,MRPL51,TIMP3,NAT10,HMGA1,TUBB2A,NSD2	141	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	myeloid or lymphoid neoplasm	Myeloid or lymphoid neoplasm	3.63E-12	 	-0.414	 	-0.386	GNA11,RPS24,SMURF2,HNRNPD,STX3,PNISR,GRN,DNAJC21,LUC7L3,ECM1,MAGED1,LAMB3,TNC,WDR1,RASSF7,TRAF1,GPS2,MARCHF4,BCAT1,EEF1A1,NECTIN1,OASL,CLMP,PABPC1,BOD1L1,GBA1,RBMS3,SOD2,AHR,FBXO21,FAM171A1,NRP1,IFI35,CANT1,BCLAF1,SET,CENPE,ZNF217,PMAIP1,MRPL41,NPC2,POLR1D,TGFBI,DNASE2,PYGB,KRT8,CD68,NDUFA11,CDK6,RPL41,TPX2,CHLSN,RPS25,UNC13D,SRSF1,ANTXR2,RBPJ,WDR74,FOXRED1,PPP3CA,ABCG2,BAK1,ACSS2,CTSH,MYO5A,SLC7A11,GGT5,IFIT3,ITPR3,CELF2,CSF1,PRP4K,MAP1S,PRPF40A,PLAAT4,TET2,CEP250,CHMP5,EIF4E,HSP90AB1,SLC27A5,ZBTB7A,PYCARD,AURKB,CHST15,PFKL,PSPH,TCEAL3,RPL7A,NFKBIE,THBS1,LMNA,CABLES1,MRPS27,RPL37,IKBKG,ADRM1,PACS1,ATP1B3,MGST3,PTPRS,ISG20,CTSS,SEPTIN8,SLC12A9,IL32,PLEKHO1,UNG,VEGFA,SPAG9,PSME1,MGST1,BAD,GMPPA,MYC,RPL7,RASSF1,TMEM38A,HNRNPH1,SREK1,PIGG,PSMB6,GMPR2,TRAF2,CSNK1A1,F11R,IFI27,CISD3,LMO7,GPR137,NQO1,LAMA5,AMMECR1,SPCS1,LARP1,ACSL1,ABTB1,PRDX1,RPL31,GPAT3,CFAP97,UTP4,IRS2,PALLD,CDK9,NDUFV1,AIMP1,UBE2D3,PPIA,ANKRD13D,DHCR24,IGFBP7,HBS1L,TUBB2A,ICAM1,CBX5,SLAIN2,PNN,TSPO,RPS19,NOP16,PPID,LANCL2,XRCC3,FCGRT,PGM1,SREK1IP1,PDLIM5,AHI1,RIGI,RCC2,SOCS2,MYL9,GRSF1,TFAP2A,NDUFS4,GNB2,COXFA4,RFC1,PEX6,EIF2A,EHD2,TMA16,FGD1,PSMB9,PPP4R3B,IDH2,FLG,MICA,LMF2,SRGN,LY6E,LIMCH1,IFIT2,BIRC3,WT1,CD82,TP53,RALY,SERINC2,USP36,CST3,DDX18,CFL1,ISG15,ADAMTS9,WDR13,RAN,EIF4EBP1,FOXO1,NPM1,U2AF2,SLC29A2,SIPA1L3,PINK1,TCOF1,ID1,RACK1,ANXA3,SNX21,TXNRD1,TCEA3,NEXN,NDUFS2,KDM1A,SUZ12,CSK,ARHGEF1,SERPINA1,C15orf39,HNRNPA2B1,HRAS,TFDP1,PPP1R9B,FILIP1L,CEP57,ASF1B,NFATC2,IFIT1,SAC3D1,ATL1,CHD1,CEMIP,DCTN2,ATP6AP1,IFNGR1,IQGAP3,OCIAD2,PNPLA2,ANP32B,ANKRD9,LAMTOR2,FAT1,PAICS,VPS35L,CD74,CDH4,ODC1,IFI44,SLC37A2,OAS2,ANXA1,KHDRBS1,PDGFC,PLXNA1,UPF3A,SH3D19,MADD,IFIH1,GLCCI1,TUBA1B,INPP4B,SRP72,LBH,ETF1,P4HB,RFTN1,NIPA2,VDAC1,RPL34,STXBP2,ASAH1,TMEM132A,PCYT2,ZSWIM8,LDLR,FKBP8,TCERG1,ENO2,PLXNB2,RGMB,HNRNPH3,CTSA,NMT2,RHOBTB3,METAP1,MIF,PLEKHM1,GDF15,PPP1CA,SDHA,CDC20,ID3,MAP9,CDA,TUBG1,CAV1,PRKCSH,ATF4,CCNH,PRMT2,MRPL51,DDX46,TIMP3,RPS23,SNRPD3,HMGA1,TRA2B,NSD2,FAM50A	320	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung metastasis	Lung metastasis of tumor cell lines	3.87E-12	 	-0.663	 	-0.751	PSPH,NFATC2,S100A2,PNN,TSPO,THBS1,LMNA,NCF2,IFNGR1,H2AZ1,BMP4,SCD,BCKDK,CD81,KRT7,BCAT1,EEF1A1,IL32,PFDN1,RAB31,PABPC1,SOCS2,GRSF1,TFAP2A,ANXA1,SOD2,MYC,NRP1,EIF3H,INPP4B,ZFAS1,EHD2,DANCR,ZNF217,ASAH1,SEC62,CKB,NQO1,CD82,TP53,USP36,G3BP2,CFL1,ETV4,SEPTIN11,KRT8,RHOBTB3,PRDX2,CDK6,UGDH,ICAM2,DDX24,TXN,PLAUR,CAV1,SLC7A11,KDM1A,PRMT2,ARHGEF1,ZBTB7A,GPRC5A,HNRNPA2B1	62	
Cancer, Organismal Injury and Abnormalities	tubular adenocarcinoma	Tubular adenocarcinoma	4.72E-12	 	 	 	 	ADH5,S100A11,MT1E,RPL7A,SLC20A1,RPS24,GPX1,SMURF2,RPL35A,NQO1,ARRB2,LAMA5,RPL26,RPL9,ATP5F1C,RPL37,RPS19,IQGAP3,RPL38,KRT8,FOXO1,TPX2,IGFBP6,CTSS,RACK1,VEGFA,RPL30,PABPC1,RCC2,CDC20,EEF1B2,IGFBP1,TUBG1,UPF3A,NDUFB4,NDUFS2,RPL7,SLC7A11,HSPA9,DPP7,IGFBP7,TIMP3,HSP90AB1,HMGA1,TUBB2A,PYCARD,P4HB	47	
Inflammatory Response, Organismal Injury and Abnormalities	inflammation	Inflammation of organ	4.84E-12	 	-0.448	 	-0.399	CCN2,SMURF2,HLA-E,DHRS11,TSPO,ARRB2,GRN,ECM1,EIF3E,BMP4,PPID,TCF19,TNC,RPS3A,FCGRT,RPS6KA4,AGPAT2,HBEGF,EEF1A1,NECTIN1,OASL,AHI1,CLMP,RIGI,SOCS2,MYL9,GRSF1,TAPBP,GBA1,OSTC,RBMS3,SOD2,AHR,FAM171A1,IFI35,MYLK,SCAP,PSMB9,ZNF217,PMAIP1,S100A11,FLG,MICA,SRGN,GPX1,IFIT2,BIRC3,CKB,WT1,CD82,TP53,TGFBI,RALY,FKBP4,SERINC2,AREG,CA12,CST3,CFL1,HLA-DMA,KRT8,ISG15,CD68,LAMP2,PRDX2,FOXO1,APOL1,RPS25,UNC13D,SIPA1L3,SRSF1,NEU1,ID1,RACK1,FBXO27,ANXA3,RBPJ,TXN,PLAUR,TXNRD1,PPP3CA,PLIN2,ABCG2,BAK1,UBASH3B,NIPSNAP2,CTSH,SLC7A11,KDM1A,IFIT3,ITPR3,CSK,CSF1,TET2,AP2A1,SERPINA1,ZBTB7A,HNRNPA2B1,RRAS,NFATC2,S100A2,IFIT1,ATL1,CEMIP,THBS1,IKBKG,IFNGR1,TBC1D14,FADS2,CTSD,ATP1B3,CD81,ISG20,CTSS,SEPTIN8,IL32,SLC2A6,CD74,VEGFA,IRF3,ODC1,ATP2A2,IFI44,MGST1,OAS2,ANXA1,GNB1L,NMU,PLXNA1,MYC,RASSF1,IFIH1,P4HB,RFTN1,TRAF2,MT2A,F2RL1,PKN1,IFI27,RARRES2,UPP1,NQO1,LAMA5,BSG,SKIC2,CAPG,CERS6,LDLR,ACSL1,FKBP8,PLXNB2,PRDX1,CHCHD2,CTSA,NMT2,MIF,HSD17B11,CBR1,LIPA,IRS2,ACADVL,GDF15,TREX1,MAP3K11,ID3,CDA,IGFBP1,TUBG1,CAV1,GSTZ1,PPIA,ATF4,DHCR24,EMP1,TIMP3,COTL1,TUBB2A,ICAM1	178	
Cardiovascular Disease, Connective Tissue Disorders, Dermatological Diseases and Conditions, Immunological Disease, Inflammatory Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	systemic sclerosis	Systemic sclerosis	4.88E-12	 	 	 	 	IFIT1,CCN2,HLA-E,THBS1,ARRB2,STX3,TMED2,TNC,WDR1,FCGRT,ISG20,CLEC2D,CD74,VEGFA,OASL,MYL9,GPAA1,MYC,HNRNPH1,IFI35,PSMB9,P4HB,S100A11,TRAF2,EFEMP1,LY6E,IFI27,GPX1,IFIT2,BSG,CFL1,ACSL1,ISG15,ARPC4,SLC1A5,THTPA,MIF,APOL1,IGFBP6,ICAM2,PSMC3,PLAUR,CTSH,SLC7A11,IFIT3,IGFBP7,CSK,GPS1,ZBTB7A,B4GALT5,PFKL	51	
Organismal Injury and Abnormalities	visceromegaly	Visceromegaly	4.91E-12	Decreased	-2.649	 	-2.611	GNA11,NFATC2,CCN2,ARRB2,MTFP1,LMNA,IKBKG,ESRRA,GRN,IFNGR1,SDHB,H2AZ1,BMP4,PNPLA2,FADS2,CTSD,SGCB,HBEGF,UNG,VEGFA,PDLIM5,ODC1,RIGI,ATP2A2,MYL9,GBA1,PDGFC,SOD2,MYC,AHR,HNRNPA1,RASSF1,SLC25A4,EIF2A,PMAIP1,TRAF2,MT2A,VDAC1,F2RL1,LY6E,GPX1,NQO1,WT1,TP53,TGFBI,RALY,DNASE2,ANKRD1,ACSL1,RRAGD,KRT8,RAB1A,PRDX1,LAMP2,CTSA,PRDX2,CDK6,MIF,EIF4EBP1,FOXO1,UNC13D,LIPA,IRS2,ACADVL,GDF15,TREX1,PALLD,TXN,PPP1CA,SDHA,S100A6,TCEA3,NEXN,CDK9,PPP3CA,SP1,BAK1,ACSS2,CAV1,PPIA,ARHGEF1,CSF1,TIMP3,HMGA1,HRAS,ICAM1	86	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	uterine tumor	Uterine tumor	5.26E-12	 	 	 	 	GNA11,RPS24,CCN2,SMURF2,FLOT2,RPL9,STX3,ESRRA,GRN,ARGLU1,EIF3E,MAGED1,LAMB3,HMGN5,TNC,RPS3A,WDR1,TRAF1,CLCN3,ZNF330,AGPAT2,BCAT1,OASL,PABPC1,BOD1L1,TAPBP,GBA1,SOD2,AHR,HNRNPA1,FBXO21,CWC22,FAM171A1,NRP1,BCLAF1,COMMD8,FST,CENPE,COX6C,ZNF217,PMAIP1,UFSP2,S100A11,EFEMP1,SLCO4A1,TTC1,PHF20L1,POLR1D,TGFBI,CATSPER1,PYGB,KRT8,CD68,NDUFA11,CLMN,CDK6,TPX2,CHLSN,RPS25,UNC13D,PPA2,ANTXR2,DDX24,OTUD4,ABCG2,SP1,ACSS2,ARRDC3,CTSH,MYO5A,SLC7A11,HSPA9,IFIT3,ITPR3,CELF2,CSF1,PRP4K,TET2,HSP90AB1,SLC27A5,ZBTB7A,PYCARD,AURKB,CHST15,MVP,UBE2S,ZNF611,THBS1,CABLES1,MRPS27,FRG1,TBC1D16,TBC1D14,PACS1,CTSD,PTPRS,RBM10,CTSS,KRT7,SLC12A9,IL32,PLEKHO1,VEGFA,RBM27,IRF3,SPAG9,LMBRD1,NR2F6,PSME1,FSTL1,MGST1,REST,MYC,TMEM38A,PPP1CB,GMPR2,F11R,F2RL1,PKN1,LMO7,NQO1,SMARCA5,LAMA5,BSG,AMMECR1,CERS6,LARP1,ACSL1,ETV4,PRDX1,GPAT3,HSD17B11,LIPA,UTP4,IRS2,PALLD,PLOD3,HAGH,NDUFV1,CCDC167,NAT10,PTDSS2,TUBB2A,SHKBP1,CBX5,SLAIN2,IFRD1,PNN,RPS19,PLRG1,PRPF38B,HS6ST1,LANCL2,SCD,ALDH3A2,MDH1,FCGRT,SGCB,PGM1,PDLIM5,AHI1,CORO1C,RIGI,RCC2,SOCS2,MYL9,C5orf24,TFAP2A,RHBDF2,EBNA1BP2,GNB2,TMEM33,RFC1,MYLK,AP2S1,SCAP,FGD1,PSMB9,PPP4R3B,IDH2,MARK4,FLG,MICA,LMF2,SRGN,FAF2,LIMCH1,SLC20A1,BIRC3,WT1,TP53,RALY,FKBP4,SERINC2,USP36,G3BP2,ISG15,CISD2,ADAMTS9,EIF4EBP1,FOXO1,TRIM11,CCT5,NPM1,SIPA1L3,TCOF1,MACROH2A1,ANXA3,PLAUR,S100A6,TXNRD1,TCEA3,NEXN,BRIX1,NOSIP,MEMO1,NDUFS2,SUZ12,DCTD,AP2A1,HS1BP3,SERPINA1,RAMP1,HNRNPA2B1,HRAS,TFDP1,GIPC1,SETD7,TMEM160,PPP1R9B,FILIP1L,CEP57,ASF1B,S100A2,IFIT1,SAC3D1,ATL1,CHD1,CEMIP,ATP6AP1,HSPA1A,IQGAP3,TIMM17B,ANP32B,ABCE1,LARP7,FAT1,ARHGAP29,SLC2A6,VPS35L,TST,GRINA,CDH4,IFI44,ANXA1,NMU,PLXNA1,SH3D19,MADD,IFIH1,GLCCI1,TUBA1B,INPP4B,SRP72,LBH,ETF1,P4HB,FAM20C,VDAC1,STXBP2,TMED7-TICAM2,HOMER1,ZSWIM8,RSBN1L,CAPG,FKBP8,RRAGD,TCERG1,PLXNB2,RAB1A,CHCHD2,CTSA,NMT2,RHOBTB3,RNF145,METAP1,IGFBP6,PLXNA3,PLEKHM1,SDHA,CDC20,EEF1B2,SUMF2,MAP9,AKR7A2,CDA,IGFBP1,TUBG1,CAV1,ATF4,NAA15,RPL36A-HNRNPH2,TIMP3,HMGA1,GPRC5A,TRA2B,NSD2	307	
Protein Trafficking	recruitment	Recruitment of protein	5.78E-12	 	1.254	 	1.095	GIPC1,NFATC2,CBX5,CCN2,HLA-E,TSPO,ARRB2,LMNA,IKBKG,ESRRA,IFNGR1,EIF3E,BMP4,PARD6B,GPS2,CD81,RAB31,VEGFA,IRF3,CORO1C,RIGI,RCC2,BAD,ANXA1,KHDRBS1,REST,RFC1,MYC,AHR,MADD,ZC3HAV1,IFIH1,MYLK,COMMD8,FGD1,CENPE,ZNF217,TRAF2,F11R,F2RL1,FAF2,NPC2,BIRC3,WT1,TP53,RAB1A,LAMP2,RAN,FOXO1,TPX2,NPM1,TPP1,U2AF2,PINK1,IRS2,TREX1,MAP3K11,PALLD,RBPJ,PLAUR,PLOD3,PXN,VIPR1,CDC20,SP1,MAD2L1,CAV1,ATF4,MAP1S,PLAAT4,EIF4E,HMGA1,HRAS,PYCARD,ICAM1,NSD2,AURKB,MVP	78	
Dermatological Diseases and Conditions, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	dermatomyositis	Dermatomyositis	6.01E-12	 	 	 	 	S100A11,LY6E,IFIT1,IFI27,TPM4,IFIT2,TGFBI,ANKRD1,CFL1,CSRP2,LDAF1,ISG15,RPL41,FCGRT,ISG20,OASL,S100A6,RIGI,ATP2A2,IFI44,PPP3CA,OAS2,MYC,IFIT3,RASSF1,CELF2,IFIH1,IFI35,TUBB2A,PYCARD	30	
Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	progressive neuromuscular disease	Progressive neuromuscular disease	6.23E-12	Increased	2.000	 	1.986	UBE2S,NFATC2,S100A2,IFIT1,SMURF2,TSPO,FLOT2,HSPA1A,LMNA,NCF2,IKBKG,BMP4,TNC,RPS3A,BCKDK,WDR1,GPS2,MDH1,FCGRT,CTSS,CLCN3,EEF1A1,CD74,PFDN1,TST,PDLIM5,AHI1,RIGI,PSME1,GBA1,ANXA1,NDUFS4,GNB2,RBMS3,HNRNPA1,MCCC2,FAM171A1,ZC3HAV1,HNRNPH1,NCL,IFI35,TUBA1B,FST,PSMB9,LBH,F2RL1,SLCO4A1,ATP6V0D1,LY6E,FAF2,GPX1,TMEM132A,BIRC3,NQO1,TP53,LAMA5,BSG,AREG,CST3,ECH1,MT-TS2,ENO2,ISG15,CISD2,CD68,PRDX1,LAMP2,CHCHD2,RPL31,PRDX2,RAN,MIF,FOXO1,UNC13D,PLEKHM1,PINK1,GCLC,ABCG2,SP1,ARRDC3,ATF4,DHCR24,ITPR3,DDX46,CSF1,CHMP5,HSP90AB1,GPRC5A,PYCARD	89	
Hematological System Development and Function, Tissue Morphology	quantity	Quantity of blood cells	7.10E-12	 	-0.511	 	-0.570	TSPO,ARRB2,ESRRA,RPS19,GRN,ECM1,BMP4,HMGN5,TRAF1,GPS2,RPS6KA4,HBEGF,PABPC1,RIGI,TAPBP,GBA1,AHR,IFI35,BCLAF1,PLA2G15,PSMB9,IDH2,PMAIP1,ADH5,SRGN,SLC20A1,NPC2,CD82,TP53,TGFBI,DNASE2,HLA-DMA,ISG15,RPL22L1,PRDX2,CDK6,FOXO1,SRSF1,PINK1,NEU1,ID1,RBPJ,TXN,ABCG2,BAK1,UBASH3B,MAD2L1,HSPA9,ITPR3,CELF2,CSK,ARHGEF1,CSF1,TET2,SERPINA1,ZBTB7A,HRAS,CHST15,HINT1,NFATC2,SAC3D1,THBS1,IKBKG,IFNGR1,CST7,PNPLA2,TMOD3,CTSD,CD81,CTSS,CD74,VEGFA,IRF3,BAD,ANXA1,PDGFC,NMU,MYC,IFIH1,GLCCI1,INPP4B,TRAF2,MT2A,F2RL1,PKN1,RARRES2,UPP1,NQO1,BSG,SKIC2,LDLR,PRDX1,NMT2,MIF,GDF15,TREX1,HADH,ID3,TRAPPC1,IGFBP1,CAV1,GSTZ1,PPIA,ATF4,TIMP3,ICAM1	106	
Developmental Disorder, Hereditary Disorder, Organismal Injury and Abnormalities	familial congenital malformation	Familial congenital malformation	8.69E-12	 	-1.612	 	-1.534	CNBP,GNA11,CCN2,SMURF2,FLOT2,STX3,SDHB,DNAJC21,CALM3,CALM2,BMP4,LAMB3,ALDH3A2,RNF40,TRMT10A,NECTIN1,TMEM256,AHI1,RIGI,MYL9,TFAP2A,GBA1,SOD2,PEX6,EIF2A,CWC27,NRP1,MYLK,CANT1,BCLAF1,FST,FGD1,PSMB9,CENPE,UFSP2,ADH5,EBP,EFEMP1,GPX1,BIRC3,POLR1D,WT1,TP53,CA12,ANKRD1,MT-TS2,KRT8,CD68,COX14,CDK6,EIF4EBP1,NPM1,TPP1,U2AF2,ZSWIM7,UGDH,RPS25,SIPA1L3,TCOF1,ID1,B3GALNT2,RBPJ,OTUD4,PPP3CA,SP1,BAK1,NDUFS2,SLC7A11,HSPA9,KDM1A,SUZ12,ITPR3,SERPINA1,RAMP1,ZBTB7A,HRAS,TFDP1,RRAS,MVP,TMEM126A,FILIP1L,NFATC2,CHD1,THBS1,BICD2,LMNA,IKBKG,B3GAT3,LARP7,PACS1,CTSD,FAT1,ARL2,RBM10,ARHGAP29,IL32,PAICS,VPS35L,VEGFA,CDH4,ODC1,OTUD6B,FSTL1,MGST1,OAS2,CFL2,BAD,ANXA1,GPAA1,GMPPA,MYC,MADD,IFIH1,SLC25A4,HNRNPH1,PPP1CB,P4HB,PIGG,FAM20C,STXBP2,F2RL1,ASAH1,CISD3,RARRES2,HEXA,DPM3,SKIC2,LDLR,ACSL1,ENO2,SKP1,CHCHD2,ACADVL,PALLD,PLOD3,ID3,ARL4C,IGFBP1,TUBG1,CAV1,PRKCSH,CCNH,TIMP3,RPS23,TUBB2A,NSD2,FAM50A,THEM6	148	
Cellular Development, Cellular Growth and Proliferation	cell proliferation	Cell proliferation of colorectal cancer cell lines	9.44E-12	 	0.010	 	-0.050	S100A2,CCN2,SMURF2,STX3,ESRRA,GRN,EIF3E,BMP4,LAMB3,ANP32B,ADRM1,GPS2,XRCC3,CTSD,RPS6KA4,EEF1A1,VEGFA,PABPC1,AATF,HPF1,MYC,AHR,ZC3HAV1,LARS1,NCL,SCAP,FST,DANCR,IDH2,S100A11,TRAF2,EFEMP1,F2RL1,TP53,AREG,USP36,ABTB1,LAMP2,PRDX2,MIF,TPX2,PINK1,ID1,RACK1,TXN,UBE2D3,ARL4C,SNHG7,CAV1,SLC7A11,KDM1A,IFIT3,IGFBP7,CELF2,PRP4K,NAT10,TET2,SDC4,PTDSS2,ZBTB7A,GPRC5A,HNRNPA2B1,HRAS,NSD2	64	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	renal cell cancer	Renal cell carcinoma	1.01E-11	 	 	 	 	RPS24,SMURF2,TSPO,ARRB2,RPL26,RPL9,ATP5F1C,PNISR,RPS19,SDHB,PLRG1,LAMB3,TNC,SCD,GPS2,PABPC1,RIGI,RCC2,MYL9,CLOCK,RHBDF2,NDUFS4,SOD2,DPP7,RIN1,CWC27,MYLK,CANT1,ZFAS1,EHD2,PPP4R3B,CENPE,COX6C,ZNF217,UFSP2,ADH5,S100A11,FLG,SLC20A1,NPC2,GPX1,WT1,TP53,SERINC2,DNASE2,PYGB,RPL38,KRT8,CD68,NDUFA11,PRDX2,CLMN,CDK6,FOXO1,TPX2,DHX30,SIPA1L3,SRSF1,RACK1,PLAUR,S100A6,PLIN2,BAK1,ARPIN,NDUFB4,NDUFS2,SLC7A11,GGT5,HSPA9,IFIT3,TET2,HSP90AB1,PYCARD,AURKB,GIPC1,MT1E,RPL7A,HINT1,NFATC2,CHD1,ZMAT5,THBS1,PABPN1,LMNA,RPL37,IKBKG,IQGAP3,FAT1,CTSS,KRT7,VEGFA,OTUD6B,KHDRBS1,PLXNA1,UPF3A,MYC,RPL7,RASSF1,LBH,P4HB,CCT6A,TRAF2,MT2A,VDAC1,CISD3,RPL35A,NQO1,LAMA5,BSG,TCERG1,ENO2,PLXNB2,ARPC4,FGFR1OP2,RHOBTB3,IGFBP6,LIPA,IRS2,ACADVL,GDF15,TREX1,PALLD,RPL30,SDHA,HAGH,CDC20,EEF1B2,NDUFV1,ATP5ME,IGFBP1,CAV1,IGFBP7,PRMT2,MRPL51,TIMP3,NAT10,HMGA1,NSD2	138	
Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	neuromuscular disease with neuropathy	Neuromuscular disease with neuropathy	1.01E-11	Increased	2.000	 	1.986	UBE2S,NFATC2,S100A2,IFIT1,SMURF2,TSPO,FLOT2,HSPA1A,LMNA,NCF2,IKBKG,BMP4,MAGED1,TNC,RPS3A,BCKDK,WDR1,GPS2,MDH1,FCGRT,CTSS,CLCN3,EEF1A1,CD74,PFDN1,TST,PDLIM5,AHI1,RIGI,PSME1,MGST1,GBA1,ANXA1,NDUFS4,GNB2,RBMS3,HNRNPA1,MCCC2,FAM171A1,ZC3HAV1,HNRNPH1,NCL,IFI35,TUBA1B,FST,CLN6,PSMB9,LBH,F2RL1,SLCO4A1,ATP6V0D1,LY6E,FAF2,GPX1,TMEM132A,BIRC3,NQO1,TP53,LAMA5,BSG,AREG,CST3,ECH1,ENO2,ISG15,CISD2,CD68,PRDX1,LAMP2,CHCHD2,RPL31,PRDX2,RAN,MIF,FOXO1,UNC13D,PLEKHM1,PINK1,GCLC,ABCG2,SP1,ARRDC3,ATF4,DHCR24,ITPR3,DDX46,CSF1,CHMP5,HSP90AB1,GPRC5A,PYCARD	91	
Cell Death and Survival, Embryonic Development, Organismal Injury and Abnormalities	cell death	Cell death of embryonic cell lines	1.03E-11	 	0.759	 	0.731	TRAF2,VDAC1,HINT1,DCTN2,BIRC3,THBS1,STRAP,ARRB2,TP53,CABLES1,FKBP4,IKBKG,FKBP8,PPID,TRAF1,MIF,EIF4EBP1,FOXO1,APOL1,PINK1,EEF1A1,IL32,PABPC1,ATP2A2,AATF,PPP3CA,ABCG2,BAK1,BAD,SOD2,MYC,PPIA,ATF4,ALDH3B1,AHR,HNRNPA1,EMP1,ITPR3,PRMT2,RASSF1,IFIH1,EIF2A,CHMP5,HRAS,PYCARD,PMAIP1,P4HB	47	
Immunological Disease, Organismal Injury and Abnormalities	hypersensitive reaction	Hypersensitive reaction	1.05E-11	Increased	2.831	 	2.796	GNA11,NFATC2,S100A2,IFIT1,ARRB2,HSPA1A,GRN,H2AZ1,TBC1D14,ECM1,EIF3E,CST7,BMP4,TNC,TRAF1,ALDH3A2,FADS2,CTSD,CD81,CTSS,CLCN3,SEPTIN8,EEF1A1,IL32,CD74,VEGFA,IRF3,AHI1,SOCS2,MYL9,GRSF1,FSTL1,MGST1,OAS2,ANXA1,GNB1L,RBMS3,NMU,SOD2,SH3D19,AHR,MYLK,PLA2G15,LBH,ETF1,P4HB,ADH5,S100A11,FLG,MICA,F11R,STXBP2,F2RL1,LY6E,IFI27,BIRC3,TP53,LAMA5,FKBP4,SERINC2,CAPG,CST3,CERS6,CFL1,FKBP8,HLA-DMA,KRT8,CD68,PRDX1,ADAMTS9,PGLS,NMT2,MIF,FOXO1,CBR1,UNC13D,ACADVL,MAP3K11,ANXA3,PLAUR,PPP3CA,SP1,CCRL2,TUBG1,CAV1,SLC7A11,PPIA,CCDC167,ITPR3,TIMP3,GPRC5A,TUBB2A,ICAM1	93	
